X,Z
64.11478,12.08104
64.29008,12.48557
64.46538,12.89009
64.64068,13.29461
64.81598,13.69913
64.99128,14.10366
65.16658,14.50818
65.34188,14.9127
65.51718,15.31723
65.69248,15.72175
65.86778,16.12627
66.04308,16.53079
66.21838,16.93531
66.1656,16.74241
66.11281,16.5495
66.06002,16.35659
66.00723,16.16368
65.95444,15.97078
65.90166,15.77787
65.84887,15.58496
65.79608,15.39206
65.74329,15.19915
65.69051,15.00624
65.63772,14.81333
65.58493,14.62043
65.53214,14.42752
65.47935,14.23461
65.42657,14.0417
65.37378,13.8488
65.32099,13.65589
65.2682,13.46298
65.21542,13.27007
65.16263,13.07717
65.10984,12.88426
65.05705,12.69135
65.00426,12.49845
64.95148,12.30554
64.89869,12.11263
64.8459,11.91972
64.79311,11.72682
64.74033,11.53391
64.68754,11.341
64.63475,11.14809
64.58196,10.95519
64.52917,10.76228
64.47639,10.56937
64.4236,10.37646
64.37081,10.18356
64.31802,9.99065
64.26524,9.797743
64.21245,9.604836
64.13632,9.090939
64.0602,8.577042
63.98407,8.063145
63.90795,7.549248
63.83183,7.035352
63.75571,6.521455
63.67958,6.007559
63.60346,5.493662
63.52734,4.979766
63.45122,4.465869
63.3751,3.951973
63.29897,3.438076
63.22285,2.924179
63.17006,2.731272
63.11727,2.538365
63.06448,2.345458
63.01168,2.152551
62.95889,1.959644
62.9061,1.766737
62.85331,1.57383
62.80052,1.380923
62.74773,1.188015
62.69493,0.9951084
62.64214,0.8022013
62.58935,0.6092942
62.53656,0.4163871
62.48377,0.2234799
62.43098,0.0305728
62.37819,-0.1623343
62.32539,-0.3552414
62.2726,-0.5481486
62.21981,-0.7410557
62.16702,-0.9339628
62.11423,-1.12687
62.06144,-1.319777
62.00864,-1.512684
61.95585,-1.705591
61.90306,-1.898498
61.85027,-2.091405
61.79748,-2.284312
61.74469,-2.47722
61.69189,-2.670127
61.6391,-2.863034
61.58631,-3.055941
61.53352,-3.248848
61.48073,-3.441755
61.42794,-3.634662
61.37514,-3.827569
61.32235,-4.020476
61.26956,-4.213384
61.21822,-4.391559
61.16689,-4.569735
61.11555,-4.74791
61.06421,-4.926085
61.01287,-5.104261
60.96153,-5.282436
60.91019,-5.460612
60.85886,-5.638787
60.80752,-5.816963
60.75618,-5.995138
60.70484,-6.173314
60.6535,-6.351489
60.60217,-6.529665
60.54937,-6.722572
60.49658,-6.915479
60.44379,-7.108387
60.391,-7.301294
60.33821,-7.494201
60.28542,-7.687109
60.23262,-7.880016
60.17983,-8.072923
60.12704,-8.26583
60.07425,-8.458737
60.02146,-8.651645
59.96867,-8.844552
59.91587,-9.037459
59.86308,-9.230367
59.81029,-9.423274
59.7575,-9.616181
59.70471,-9.809089
59.65192,-10.002
59.59912,-10.1949
59.54633,-10.38781
59.49354,-10.58072
59.44075,-10.77363
59.38796,-10.96653
59.33517,-11.15944
59.28238,-11.35235
59.22958,-11.54525
59.17679,-11.73816
59.124,-11.93107
59.07121,-12.12398
59.01842,-12.31688
58.96563,-12.50979
58.91283,-12.7027
58.86004,-12.89561
58.80725,-13.08851
58.75446,-13.28142
