X,Z
40.98318,83.56553
41.07889,83.38992
41.1746,83.2143
41.27031,83.03869
41.36601,82.86308
41.46172,82.68746
41.55743,82.51185
41.65313,82.33624
41.74884,82.16062
41.55971,82.09559
41.37057,82.03056
41.18144,81.96552
40.99231,81.90049
40.80318,81.83546
40.61404,81.77042
40.42491,81.70539
40.23578,81.64036
40.04665,81.57533
39.85751,81.51029
39.66838,81.44526
39.47925,81.38023
39.29012,81.31519
39.10098,81.25016
38.91185,81.18513
38.72272,81.12009
38.57581,80.98438
38.42889,80.84867
38.28198,80.71296
38.13507,80.57725
37.98816,80.44154
37.84125,80.30582
37.69434,80.17011
37.54742,80.0344
37.40051,79.89869
37.2536,79.76298
37.10669,79.62727
36.95978,79.49155
36.81287,79.35584
36.66595,79.22013
36.51904,79.08442
36.37213,78.94871
36.22522,78.813
36.07831,78.67728
35.9314,78.54157
35.78448,78.40586
35.63757,78.27015
35.49066,78.13444
35.34375,77.99873
35.19684,77.86301
35.17155,77.66462
35.14626,77.46622
35.12096,77.26783
35.09567,77.06944
35.07038,76.87104
35.04509,76.67265
35.0198,76.47425
34.99451,76.27586
34.96922,76.07746
34.94392,75.87907
34.91863,75.68067
34.89334,75.48228
34.86805,75.28388
34.84276,75.08549
34.81747,74.88709
34.79218,74.6887
34.76688,74.4903
34.74159,74.29191
34.7163,74.09351
34.69101,73.89512
34.66572,73.69672
34.64043,73.49833
34.61514,73.29993
34.58984,73.10154
34.56455,72.90314
34.53926,72.70475
34.51397,72.50636
34.48868,72.30796
34.46339,72.10957
34.4381,71.91117
34.4128,71.71278
34.38751,71.51438
34.36222,71.31599
34.33693,71.11759
34.31164,70.9192
34.28635,70.7208
34.26105,70.52241
34.23576,70.32401
34.21047,70.12562
34.18518,69.92722
34.15989,69.72883
34.1346,69.53043
34.10931,69.33204
34.08401,69.13364
34.05872,68.93525
34.03343,68.73685
34.00814,68.53846
33.98285,68.34007
33.95756,68.14167
33.93227,67.94328
33.90697,67.74488
33.88168,67.54649
33.85639,67.34809
33.8311,67.1497
33.80581,66.9513
33.78052,66.75291
33.75523,66.55451
33.72993,66.35612
33.70464,66.15772
33.67935,65.95933
33.65406,65.76093
33.62877,65.56254
33.60348,65.36414
33.57819,65.16575
33.55289,64.96735
33.5276,64.76896
33.50231,64.57056
33.47702,64.37217
33.45173,64.17377
33.42644,63.97538
33.40115,63.77699
33.37585,63.57859
33.35056,63.3802
33.32527,63.1818
33.29998,62.98341
33.27469,62.78501
33.2494,62.58662
33.22411,62.38822
33.19881,62.18983
33.17352,61.99143
33.14823,61.79304
33.12294,61.59464
33.09765,61.39625
33.07236,61.19785
33.04707,60.99946
33.02177,60.80106
32.99648,60.60267
32.97119,60.40427
32.9459,60.20588
32.92061,60.00748
32.89532,59.80909
32.87003,59.61069
32.84473,59.4123
33.02284,59.50328
33.20095,59.59425
33.37906,59.68523
33.55717,59.77621
